fast_ema,slow_ema,breakout_window,atr_stop_mult,take_profit_mult,max_hold_bars,atr_window,train_return,train_pf,train_trades,valid_return,valid_pf,valid_trades,valid_win_rate,valid_payoff,valid_dd,rank_pf,ok
16,96,64,3.2,5.0,64,14,-0.0010624053794388438,0.9547184882063976,90,-0.0011827002184731702,0.2644729491128959,7,0.2857142857142857,0.6611823727822398,0.001122948413558707,0.2644729491128959,False
16,96,64,3.2,6.0,64,14,-0.0017622721864310772,0.9248661864685449,90,-0.0011827002184731702,0.2644729491128959,7,0.2857142857142857,0.6611823727822398,0.001122948413558707,0.2644729491128959,False
12,80,48,3.2,5.0,64,14,0.009130098561434352,1.3186325846201046,107,-0.0021175501850262558,0.2602135695219374,10,0.3,0.6071649955511873,0.0018931188174572907,0.2602135695219374,False
12,80,48,3.2,6.0,64,14,0.008438912520285476,1.2945830627160346,107,-0.0021175501850262558,0.2602135695219374,10,0.3,0.6071649955511873,0.0018931188174572907,0.2602135695219374,False
12,80,48,2.8,6.0,64,14,0.009209614839854203,1.2914008600865574,110,-0.00257215731314601,0.2446845290351497,10,0.3,0.5709305677486826,0.002398196603579939,0.2446845290351497,False
12,80,48,2.8,5.0,64,14,0.007932976251787198,1.2475077152706668,111,-0.00257215731314601,0.2446845290351497,10,0.3,0.5709305677486826,0.002398196603579939,0.2446845290351497,False
16,96,64,2.8,6.0,64,14,7.564223662363008e-05,1.0030178237439749,91,-0.0014962073205958702,0.2413455481289324,7,0.2857142857142857,0.6033638703223311,0.0014861919856213282,0.2413455481289324,False
16,96,64,2.8,5.0,64,14,-0.0011022061212997297,0.9568211183879861,92,-0.0014962073205958702,0.2413455481289324,7,0.2857142857142857,0.6033638703223311,0.0014861919856213282,0.2413455481289324,False
12,80,48,2.4,4.0,96,14,0.009354492475613343,1.2631937295879718,109,-0.0018538845262549165,0.23930219663335558,7,0.2857142857142857,0.598255491583389,0.0016970789426831564,0.23930219663335558,False
16,96,64,3.2,4.0,48,14,-0.0060303653417138154,0.7680586721086793,105,-0.0009172525118818857,0.2355992885516927,6,0.16666666666666666,1.1779964427584637,0.0011812849447685964,0.2355992885516927,False
12,80,48,3.2,4.0,96,14,0.007296244599341114,1.2665217021425892,100,-0.0015900154635385601,0.23371366400569746,8,0.375,0.38952277334282914,0.0013683965623129892,0.23371366400569746,False
8,48,24,2.4,3.5,48,14,0.0034164203979607857,1.0858109126488422,140,-0.0049628392327323535,0.23277943717262428,20,0.2,0.9311177486904971,0.005088980774957847,0.23277943717262428,False
12,80,48,2.8,4.0,96,14,0.010353195520844861,1.3439558248789685,105,-0.0018987221713062416,0.22247267733117038,8,0.375,0.3707877955519506,0.0017059622319243045,0.22247267733117038,False
12,80,48,3.2,5.0,96,14,0.008736605916945557,1.3241224091388797,98,-0.002029847312902968,0.20672680815638073,9,0.3333333333333333,0.4134536163127614,0.0018084498489717297,0.20672680815638073,False
12,80,48,3.2,6.0,96,14,0.007379447879418888,1.2739482513867901,98,-0.002029847312902968,0.20672680815638073,9,0.3333333333333333,0.4134536163127614,0.0018084498489717297,0.20672680815638073,False
20,96,64,2.4,5.0,48,14,-0.008517368154938986,0.7342165568887997,103,-0.0013709597334249772,0.20577824657507648,6,0.16666666666666666,1.0288912328753825,0.001238946102481771,0.20577824657507648,False
20,96,64,2.4,6.0,48,14,-0.009062197297976802,0.7169997079326847,102,-0.0013709597334249772,0.20577824657507648,6,0.16666666666666666,1.0288912328753825,0.001238946102481771,0.20577824657507648,False
16,96,64,2.4,5.0,48,14,-0.009156765053178131,0.7349929674298417,110,-0.0013709597334249772,0.20577824657507648,6,0.16666666666666666,1.0288912328753825,0.001238946102481771,0.20577824657507648,False
16,96,64,2.4,6.0,48,14,-0.010836690231357906,0.6860472331858952,109,-0.0013709597334249772,0.20577824657507648,6,0.16666666666666666,1.0288912328753825,0.001238946102481771,0.20577824657507648,False
12,80,48,2.8,6.0,96,14,0.009869811624348917,1.3467737191116744,99,-0.0023347830283822722,0.20236701481071204,9,0.3333333333333333,0.4047340296214241,0.0021641754748709615,0.20236701481071204,False
12,80,48,2.8,5.0,96,14,0.00832906954885999,1.2829158358525112,101,-0.0023347830283822722,0.20236701481071204,9,0.3333333333333333,0.4047340296214241,0.0021641754748709615,0.20236701481071204,False
20,96,64,2.8,5.0,48,14,-0.008147346998827186,0.7168018946489878,102,-0.0013099282961905622,0.19377527452532203,6,0.16666666666666666,0.9688763726266101,0.0011388433959720202,0.19377527452532203,False
20,96,64,2.8,6.0,48,14,-0.008147346998827186,0.7168018946489878,102,-0.0013099282961905622,0.19377527452532203,6,0.16666666666666666,0.9688763726266101,0.0011388433959720202,0.19377527452532203,False
16,96,64,2.8,4.0,48,14,-0.008188119688974737,0.7301116433206706,110,-0.001321619795779969,0.19239086918811774,6,0.16666666666666666,0.9619543459405887,0.0016153716717205498,0.19239086918811774,False
8,48,24,2.4,3.5,64,14,0.013010975018234118,1.343725459921811,129,-0.005859203700412135,0.18751704532834226,20,0.15,1.0625965901939394,0.005985776953364328,0.18751704532834226,False
20,96,64,3.2,5.0,48,14,-0.004791299508342371,0.8020025302028972,98,-0.0012653984018460224,0.1826166278286751,6,0.16666666666666666,0.9130831391433756,0.0010632243341096002,0.1826166278286751,False
20,96,64,3.2,6.0,48,14,-0.004791299508342371,0.8020025302028972,98,-0.0012653984018460224,0.1826166278286751,6,0.16666666666666666,0.9130831391433756,0.0010632243341096002,0.1826166278286751,False
12,80,48,2.4,4.0,64,14,0.0092003344585139,1.2640827388258569,112,-0.0023844078277068543,0.18164778927243375,8,0.25,0.5449433678173012,0.0022239012676376134,0.18164778927243375,False
12,80,48,3.2,5.0,48,14,-0.003220886301515399,0.8914838615598254,120,-0.0022801753040651795,0.1780520269034189,10,0.2,0.7122081076136756,0.002054892882220061,0.1780520269034189,False
12,80,48,3.2,6.0,48,14,-0.003220886301515399,0.8914838615598254,120,-0.0022801753040651795,0.1780520269034189,10,0.2,0.7122081076136756,0.002054892882220061,0.1780520269034189,False
12,80,48,3.2,4.0,64,14,0.007107896824859852,1.2505255624055671,108,-0.001982827739639384,0.1735924262612411,9,0.2222222222222222,0.6075734919143438,0.0017583285448454593,0.1735924262612411,False
12,80,48,2.4,5.0,96,14,0.011826542812435692,1.3700633720763218,101,-0.0028290164820761687,0.17091519686851944,9,0.2222222222222222,0.5982031890398181,0.0026978674828312278,0.17091519686851944,False
12,80,48,2.4,6.0,96,14,0.010431326761635799,1.3444073624025763,97,-0.0028290164820761687,0.17091519686851944,9,0.2222222222222222,0.5982031890398181,0.0026978674828312278,0.17091519686851944,False
16,96,64,3.2,5.0,48,14,-0.00628007601149421,0.7629873166386278,106,-0.0013993079007361114,0.1680780815165196,7,0.14285714285714285,1.0084684890991176,0.0011971988643127603,0.1680780815165196,False
16,96,64,3.2,6.0,48,14,-0.00628007601149421,0.7629873166386278,106,-0.0013993079007361114,0.1680780815165196,7,0.14285714285714285,1.0084684890991176,0.0011971988643127603,0.1680780815165196,False
12,80,48,2.8,5.0,48,14,-0.00574581501510687,0.8307285637354627,124,-0.0028083594086670592,0.16402439740722316,10,0.2,0.6560975896288926,0.002633339767785291,0.16402439740722316,False
12,80,48,2.8,6.0,48,14,-0.00574581501510687,0.8307285637354627,124,-0.0028083594086670592,0.16402439740722316,10,0.2,0.6560975896288926,0.002633339767785291,0.16402439740722316,False
16,80,48,2.4,5.0,96,14,0.010368870474119192,1.3244609561647167,97,-0.0020537951389984314,0.16003191033533615,7,0.2857142857142857,0.40007977583834037,0.0017279055379382507,0.16003191033533615,False
16,80,48,2.4,6.0,96,14,0.008892694053442582,1.2931425790494975,93,-0.0020537951389984314,0.16003191033533615,7,0.2857142857142857,0.40007977583834037,0.0017279055379382507,0.16003191033533615,False
12,80,48,2.8,4.0,64,14,0.00941192418538567,1.3040181915086615,111,-0.002474926867938435,0.15849232835867638,9,0.2222222222222222,0.5547231492553674,0.0022789906522359326,0.15849232835867638,False
16,80,48,2.4,4.0,96,14,0.007794340470085361,1.226115062899087,103,-0.0012392404385424157,0.15783229705284518,4,0.25,0.47349689115853555,0.0007286270850247958,0.15783229705284518,False
16,96,64,2.8,5.0,48,14,-0.009270129913365597,0.6991866797178666,110,-0.0018008172562987434,0.148814236040618,7,0.14285714285714285,0.8928854162437079,0.0016299712793969364,0.148814236040618,False
16,96,64,2.8,6.0,48,14,-0.009270129913365597,0.6991866797178666,110,-0.0018008172562987434,0.148814236040618,7,0.14285714285714285,0.8928854162437079,0.0016299712793969364,0.148814236040618,False
16,80,48,2.8,6.0,96,14,0.009398821529718777,1.3394712529830226,94,-0.002093770520633283,0.14066063862592695,7,0.2857142857142857,0.35165159656481737,0.0017505255437170065,0.14066063862592695,False
16,80,48,2.8,5.0,96,14,0.007843442786223797,1.273626553011059,96,-0.002093770520633283,0.14066063862592695,7,0.2857142857142857,0.35165159656481737,0.0017505255437170065,0.14066063862592695,False
16,80,48,2.8,4.0,96,14,0.010403773769587352,1.3615273363520828,99,-0.0012631983670355201,0.1379746721308513,4,0.25,0.4139240163925539,0.0007569886054546806,0.1379746721308513,False
12,80,48,2.4,5.0,64,14,0.011376672564744773,1.3541369576174398,107,-0.003359539783528107,0.1360989051855199,10,0.2,0.5443956207420796,0.0032246765184441506,0.1360989051855199,False
12,80,48,2.4,6.0,64,14,0.0099944682230801,1.2966449630218642,108,-0.003359539783528107,0.1360989051855199,10,0.2,0.5443956207420796,0.0032246765184441506,0.1360989051855199,False
8,48,24,2.4,3.5,96,14,0.017317521134410426,1.4785287941874725,122,-0.006230066803131526,0.13471143804108168,20,0.15,0.7633648155661295,0.006356818672690315,0.13471143804108168,False
12,80,48,2.4,4.0,48,14,-0.004445898738756085,0.8861238447753456,126,-0.0023484357018202016,0.1290019698021276,8,0.125,0.9030137886148932,0.0021863898809779034,0.1290019698021276,False
16,80,48,3.2,5.0,96,14,0.009350965703784363,1.36581852895612,92,-0.0021259804891687302,0.12542642059758924,7,0.2857142857142857,0.3135660514939731,0.00174953729027071,0.12542642059758924,False
16,80,48,3.2,6.0,96,14,0.007983567126946747,1.3125374028931376,92,-0.0021259804891687302,0.12542642059758924,7,0.2857142857142857,0.3135660514939731,0.00174953729027071,0.12542642059758924,False
16,80,48,3.2,4.0,96,14,0.008426655458548857,1.330829443513206,93,-0.0012827251043441535,0.12246650826050474,4,0.25,0.3673995247815142,0.0007799119237372981,0.12246650826050474,False
16,80,48,2.4,5.0,64,14,0.010507533904685753,1.3274924665383392,102,-0.002587545115932967,0.1158433877611851,8,0.25,0.34753016328355524,0.002260126882593099,0.1158433877611851,False
16,80,48,2.4,6.0,64,14,0.009139283161378,1.2717716943240842,103,-0.002587545115932967,0.1158433877611851,8,0.25,0.34753016328355524,0.002260126882593099,0.1158433877611851,False
12,80,48,3.2,4.0,48,14,-0.004039884703762609,0.8637024208457946,120,-0.002205198229686539,0.1115549677852249,9,0.1111111111111111,0.8924397422817992,0.0019798780599600404,0.1115549677852249,False
12,64,32,2.4,3.5,48,14,-0.0006707984672481454,0.9807143552422448,119,-0.0035072785033038838,0.10673532225787337,12,0.16666666666666666,0.5336766112893668,0.003295458642774484,0.10673532225787337,False
16,80,48,2.8,6.0,64,14,0.009404501503782737,1.306789081875931,104,-0.0026194026809829634,0.10190388843776511,8,0.25,0.30571166531329536,0.00227485521851248,0.10190388843776511,False
16,80,48,2.8,5.0,64,14,0.008111257255256061,1.2607606297729672,105,-0.0026194026809829634,0.10190388843776511,8,0.25,0.30571166531329536,0.00227485521851248,0.10190388843776511,False
12,80,48,2.8,4.0,48,14,-0.004205067091422855,0.8761745178067815,124,-0.0027783991795942457,0.09988879556225577,9,0.1111111111111111,0.7991103644980462,0.0025814432966820783,0.09988879556225577,False
16,80,48,3.2,5.0,64,14,0.009395274021369159,1.3393983752551633,100,-0.0024739437320873644,0.09662308180391677,8,0.25,0.2898692454117503,0.002096296313317268,0.09662308180391677,False
16,80,48,3.2,6.0,64,14,0.008694503593263597,1.314164376566371,100,-0.0024739437320873644,0.09662308180391677,8,0.25,0.2898692454117503,0.002096296313317268,0.09662308180391677,False
12,80,48,2.4,5.0,48,14,-0.0063459098221904766,0.8321781188818792,124,-0.003326050122861034,0.09467465520189099,10,0.1,0.8520718968170189,0.0031896497497457396,0.09467465520189099,False
12,80,48,2.4,6.0,48,14,-0.006846095376961494,0.8188113506118676,124,-0.003326050122861034,0.09467465520189099,10,0.1,0.8520718968170189,0.0031896497497457396,0.09467465520189099,False
16,80,48,2.4,4.0,64,14,0.00925517687978471,1.2747060144375775,105,-0.0017712032447286762,0.09307222990184764,5,0.2,0.3722889196073906,0.00126086185555267,0.09307222990184764,False
20,96,64,3.2,3.5,96,14,0.010132485905643404,1.8201893687035497,62,-0.0004378324060405403,0.09258084935551172,3,0.6666666666666666,0.04629042467775586,0.00048248138514250626,0.09258084935551172,False
16,96,64,3.2,3.5,96,14,0.008354216249726721,1.6013550229560412,67,-0.0004378324060405403,0.09258084935551172,3,0.6666666666666666,0.04629042467775586,0.00048248138514250626,0.09258084935551172,False
16,80,48,2.8,4.0,64,14,0.010294219318156004,1.3489152388616323,104,-0.0017872739383282155,0.08133541694443258,5,0.2,0.3253416677777303,0.0012813298044579715,0.08133541694443258,False
16,80,48,3.2,4.0,64,14,0.00807031698707863,1.300093875163376,100,-0.0016293096362957815,0.079180973020445,5,0.2,0.31672389208178,0.0011266709467839947,0.079180973020445,False
12,64,32,2.4,3.5,96,14,0.0081485792853855,1.261666732442313,103,-0.004372713141813071,0.06011519213670818,12,0.08333333333333333,0.66126711350379,0.004161314198796998,0.06011519213670818,False
12,64,32,2.4,3.5,64,14,0.003952404538915619,1.119746480933607,111,-0.004372713141813071,0.06011519213670818,12,0.08333333333333333,0.66126711350379,0.004161314198796998,0.06011519213670818,False
16,80,48,2.4,5.0,48,14,-0.0051201361610986535,0.8577225558524,116,-0.002791906275665392,0.053102660986578475,8,0.125,0.3717186269060493,0.002463902762552196,0.053102660986578475,False
16,80,48,2.4,6.0,48,14,-0.005629937241704417,0.843427813188128,116,-0.002791906275665392,0.053102660986578475,8,0.125,0.3717186269060493,0.002463902762552196,0.053102660986578475,False
16,80,48,2.8,5.0,48,14,-0.0043753761095314,0.8638551767168261,117,-0.00273363553715539,0.04820501468588721,8,0.125,0.3374351028012105,0.0023886165460080444,0.04820501468588721,False
16,80,48,2.8,6.0,48,14,-0.0043753761095314,0.8638551767168261,117,-0.00273363553715539,0.04820501468588721,8,0.125,0.3374351028012105,0.0023886165460080444,0.04820501468588721,False
16,80,48,3.2,5.0,48,14,-0.0021564590374821857,0.9235924239238895,112,-0.002526685137276981,0.04681109537912172,8,0.125,0.32767766765385203,0.0021486461874733603,0.04681109537912172,False
16,80,48,3.2,6.0,48,14,-0.0021564590374821857,0.9235924239238895,112,-0.002526685137276981,0.04681109537912172,8,0.125,0.32767766765385203,0.0021486461874733603,0.04681109537912172,False
20,96,64,2.8,3.5,96,14,0.009742574757302115,1.6345216396781301,64,-0.0009369281767274391,0.03120153522145357,3,0.3333333333333333,0.06240307044290714,0.0009670741023382393,0.03120153522145357,False
12,80,48,3.2,3.5,96,14,0.013310863050711372,1.6321141704456998,86,-0.0013964493251395712,0.030875682051219655,5,0.4,0.046313523076829476,0.0009159864170161887,0.030875682051219655,False
16,96,64,2.8,3.5,96,14,0.010792925912473232,1.633499573248092,70,-0.0014354676848948645,0.020588309333446415,4,0.25,0.061764928000339246,0.0014655985674764623,0.020588309333446415,False
16,80,48,3.2,3.5,96,14,0.013343506959724518,1.668526493539405,80,-0.0009407113956971032,0.01859315988102349,3,0.3333333333333333,0.03718631976204698,0.00047785143841775355,0.01859315988102349,False
12,80,48,2.8,3.5,96,14,0.010224043104043009,1.3927567088031163,92,-0.002885520733755989,0.010349195808380476,7,0.14285714285714285,0.06209517485028286,0.002380133246288978,0.010349195808380476,False
20,96,64,3.2,3.5,64,14,-0.00038030671661606067,0.9786807731100439,75,-0.0005476875307558474,0.0,3,0.0,0.0,0.0005260100791564597,0.0,False
16,96,64,3.2,3.5,64,14,-0.0005903070195325742,0.968575427210165,79,-0.0005476875307558474,0.0,3,0.0,0.0,0.0005260100791564597,0.0,False
20,96,64,3.2,3.5,48,14,-0.0035376435959485852,0.8170586371542098,84,-0.0007314771368426888,0.0,3,0.0,0.0,0.0005386988594494917,0.0,False
16,96,64,3.2,3.5,48,14,-0.00479711015101904,0.7786261647337248,90,-0.0007314771368426888,0.0,3,0.0,0.0,0.0005386988594494917,0.0,False
16,80,48,3.2,3.5,64,14,0.009289575697128415,1.4249288435520893,87,-0.0008306215395065544,0.0,3,0.0,0.0,0.0005230414265062418,0.0,False
16,80,48,3.2,3.5,48,14,0.0003464989473664369,1.0150325048866122,95,-0.0008505274146696155,0.0,3,0.0,0.0,0.0005363174159476855,0.0,False
20,96,64,2.8,3.5,64,14,-0.0023508096644936018,0.8761125593974574,73,-0.0009914795803388314,0.0,3,0.0,0.0,0.0009671268588739271,0.0,False
20,96,64,2.8,3.5,48,14,-0.004274809667830402,0.8065543629385438,85,-0.0011838852277631488,0.0,3,0.0,0.0,0.000967312979891026,0.0,False
20,96,64,2.4,3.5,48,14,-0.003518547356341892,0.8413484304090578,77,-0.0011853945969632843,0.0,3,0.0,0.0,0.0009674059659983858,0.0,False
16,96,64,2.4,3.5,48,14,-0.0035572339037878583,0.8529974734260399,83,-0.0011853945969632843,0.0,3,0.0,0.0,0.0009674059659983858,0.0,False
12,80,48,3.2,3.5,64,14,0.010273328640166147,1.4622462633733688,92,-0.0013342755108538625,0.0,5,0.0,0.0,0.0010268504405807279,0.0,False
20,96,64,2.4,3.5,96,14,0.013770000603372953,1.9802869570019623,57,-0.0014477219989535838,0.0,3,0.0,0.0,0.0009649628116426897,0.0,False
16,96,64,2.4,3.5,96,14,0.011971969475213649,1.7024042022634873,64,-0.0014477219989535838,0.0,3,0.0,0.0,0.0009649628116426897,0.0,False
20,96,64,2.4,3.5,64,14,0.004415007335897552,1.2516622910981665,66,-0.0014477219989535838,0.0,3,0.0,0.0,0.0009649628116426897,0.0,False
16,96,64,2.4,3.5,64,14,0.003678818543201083,1.192353216491394,71,-0.0014477219989535838,0.0,3,0.0,0.0,0.0009649628116426897,0.0,False
16,96,64,2.8,3.5,64,14,-0.0009209478292077359,0.9547317147241497,77,-0.0014894483335522355,0.0,4,0.0,0.0,0.0014651077510171966,0.0,False
12,80,48,3.2,3.5,48,14,0.0008829398548748983,1.0380158406104918,100,-0.001524112640993927,0.0,5,0.0,0.0,0.0012101144696502004,0.0,False
16,96,64,2.8,3.5,48,14,-0.006514251247219845,0.7292190640852765,92,-0.001679840898467596,0.0,4,0.0,0.0,0.0014633761881421101,0.0,False
16,80,48,3.2,4.0,48,14,-0.002317362284418573,0.9162763339152838,111,-0.001681633167700173,0.0,5,0.0,0.0,0.001179020820940087,0.0,False
16,80,48,2.8,4.0,48,14,-0.002165661918384219,0.9315594080721237,116,-0.0019009801341896265,0.0,5,0.0,0.0,0.0013950936323061844,0.0,False
16,80,48,2.8,3.5,96,14,0.0073044896723171784,1.299125306892141,85,-0.001943935375374022,0.0,4,0.0,0.0,0.0014380706453552545,0.0,False
16,80,48,2.8,3.5,64,14,0.005270497802186908,1.212547751695126,89,-0.001943935375374022,0.0,4,0.0,0.0,0.0014380706453552545,0.0,False
16,80,48,2.8,3.5,48,14,-0.0015387270712783608,0.9423728456484103,99,-0.001943935375374022,0.0,4,0.0,0.0,0.0014380706453552545,0.0,False
16,80,48,2.4,4.0,48,14,-0.0019822677950982596,0.9451833841123874,116,-0.0019748801359785895,0.0,5,0.0,0.0,0.0014646428759842248,0.0,False
16,80,48,2.4,3.5,48,14,0.0007832582735219761,1.0300841933543659,90,-0.002164780426498036,0.0,5,0.0,0.0,0.0016546402524405795,0.0,False
16,80,48,2.4,3.5,96,14,0.014260083821221558,1.6428929270975157,77,-0.0024242928720714005,0.0,5,0.0,0.0,0.0019142853729502683,0.0,False
16,80,48,2.4,3.5,64,14,0.00978450307047182,1.4209894725007755,82,-0.0024242928720714005,0.0,5,0.0,0.0,0.0019142853729502683,0.0,False
12,80,48,2.4,3.5,48,14,0.0018111215139491107,1.0669443832951901,96,-0.0026367853248881992,0.0,6,0.0,0.0,0.0021268864618771807,0.0,False
12,80,48,2.4,3.5,96,14,0.016553602010454607,1.714724016533442,83,-0.002893658715170414,0.0,6,0.0,0.0,0.002383891177886846,0.0,False
12,80,48,2.4,3.5,64,14,0.012732446393884144,1.5485766728877468,86,-0.002893658715170414,0.0,6,0.0,0.0,0.002383891177886846,0.0,False
12,80,48,2.8,3.5,64,14,0.007526648994926328,1.296199682910364,94,-0.00293950138241336,0.0,7,0.0,0.0,0.0024341412550387955,0.0,False
12,80,48,2.8,3.5,48,14,-0.002732567735584235,0.9038334862115445,106,-0.00312989394732872,0.0,7,0.0,0.0,0.002624630320428305,0.0,False
